nameOrig,month,monthly_income,monthly_expense,savings,savings_rate,expense_income_ratio,transfer_ratio,stress_score,stress_category
C1001192711,23,0.0,1223674.9,-1223674.9,0.0,0.0,1.0,6,Severe Stress
C1001196167,1,0.0,999160.66,-999160.66,0.0,0.0,1.0,6,Severe Stress
C1001201023,9,0.0,245537.59,-245537.59,0.0,0.0,1.0,6,Severe Stress
C1001205700,11,0.0,110778.52,-110778.52,0.0,0.0,1.0,6,Severe Stress
C1001212429,11,0.0,1474602.77,-1474602.77,0.0,0.0,1.0,6,Severe Stress
C1001220133,7,0.0,303572.46,-303572.46,0.0,0.0,1.0,6,Severe Stress
C1001227463,12,0.0,1029471.97,-1029471.97,0.0,0.0,1.0,6,Severe Stress
C1001231428,8,0.0,513373.33,-513373.33,0.0,0.0,1.0,6,Severe Stress
C1001232252,19,0.0,217476.94,-217476.94,0.0,0.0,1.0,6,Severe Stress
C1001232890,11,0.0,651763.77,-651763.77,0.0,0.0,1.0,6,Severe Stress
C1001234272,14,0.0,100201.21,-100201.21,0.0,0.0,1.0,6,Severe Stress
C1001236621,14,0.0,237794.36,-237794.36,0.0,0.0,1.0,6,Severe Stress
C1001241510,2,0.0,251212.74,-251212.74,0.0,0.0,1.0,6,Severe Stress
C1001244222,14,0.0,468187.75,-468187.75,0.0,0.0,1.0,6,Severe Stress
C100124444,1,0.0,140781.95,-140781.95,0.0,0.0,1.0,6,Severe Stress
C1001250091,1,0.0,446423.21,-446423.21,0.0,0.0,1.0,6,Severe Stress
C1001251177,9,0.0,130809.76,-130809.76,0.0,0.0,1.0,6,Severe Stress
C100125479,19,0.0,420537.36,-420537.36,0.0,0.0,1.0,6,Severe Stress
C1001255620,12,0.0,1607626.72,-1607626.72,0.0,0.0,1.0,6,Severe Stress
C100126112,5,0.0,358736.88,-358736.88,0.0,0.0,1.0,6,Severe Stress
C1001264928,2,0.0,367488.65,-367488.65,0.0,0.0,1.0,6,Severe Stress
C100126557,11,0.0,351202.43,-351202.43,0.0,0.0,1.0,6,Severe Stress
C1001266679,11,0.0,10000000.0,-10000000.0,0.0,0.0,1.0,6,Severe Stress
C1001276165,10,0.0,225395.03,-225395.03,0.0,0.0,1.0,6,Severe Stress
C1001279039,5,0.0,681340.42,-681340.42,0.0,0.0,1.0,6,Severe Stress
C1001283452,11,0.0,765247.86,-765247.86,0.0,0.0,1.0,6,Severe Stress
C1001285875,11,0.0,2075291.44,-2075291.44,0.0,0.0,1.0,6,Severe Stress
C1001287454,7,0.0,687873.71,-687873.71,0.0,0.0,1.0,6,Severe Stress
C1001290444,6,0.0,91850.43,-91850.43,0.0,0.0,1.0,6,Severe Stress
C1001304973,1,0.0,168393.3,-168393.3,0.0,0.0,1.0,6,Severe Stress
C1001309675,8,0.0,349873.57,-349873.57,0.0,0.0,1.0,6,Severe Stress
C1001310277,13,0.0,234264.05,-234264.05,0.0,0.0,1.0,6,Severe Stress
C1001313431,8,0.0,1862543.77,-1862543.77,0.0,0.0,1.0,6,Severe Stress
C100132264,13,0.0,815239.24,-815239.24,0.0,0.0,1.0,6,Severe Stress
C1001328909,11,0.0,565869.25,-565869.25,0.0,0.0,1.0,6,Severe Stress
C1001330986,9,0.0,447066.54,-447066.54,0.0,0.0,1.0,6,Severe Stress
C1001333154,1,0.0,343951.95,-343951.95,0.0,0.0,1.0,6,Severe Stress
C1001335029,14,0.0,3394176.82,-3394176.82,0.0,0.0,1.0,6,Severe Stress
C1001336140,13,0.0,648761.38,-648761.38,0.0,0.0,1.0,6,Severe Stress
C1001337721,6,0.0,547773.28,-547773.28,0.0,0.0,1.0,6,Severe Stress
C1001347353,12,0.0,627736.63,-627736.63,0.0,0.0,1.0,6,Severe Stress
C1001356437,8,0.0,455587.66,-455587.66,0.0,0.0,1.0,6,Severe Stress
C1001363178,11,0.0,353611.89,-353611.89,0.0,0.0,1.0,6,Severe Stress
C1001368590,5,0.0,1716807.96,-1716807.96,0.0,0.0,1.0,6,Severe Stress
C1001369865,1,0.0,753070.84,-753070.84,0.0,0.0,1.0,6,Severe Stress
C1001371247,1,0.0,596170.04,-596170.04,0.0,0.0,1.0,6,Severe Stress
C1001375213,8,0.0,115008.44,-115008.44,0.0,0.0,1.0,6,Severe Stress
C1001380478,1,0.0,53470.85,-53470.85,0.0,0.0,1.0,6,Severe Stress
C1001389580,5,0.0,239313.71,-239313.71,0.0,0.0,1.0,6,Severe Stress
C1001391745,7,0.0,162073.93,-162073.93,0.0,0.0,1.0,6,Severe Stress
C1001392538,10,0.0,49267.38,-49267.38,0.0,0.0,1.0,6,Severe Stress
C1001393733,11,0.0,41993.01,-41993.01,0.0,0.0,1.0,6,Severe Stress
C1001395031,13,0.0,1713655.25,-1713655.25,0.0,0.0,1.0,6,Severe Stress
C1001395396,1,0.0,488651.65,-488651.65,0.0,0.0,1.0,6,Severe Stress
C1001396039,7,0.0,123834.45,-123834.45,0.0,0.0,1.0,6,Severe Stress
C1001397487,11,0.0,29111.01,-29111.01,0.0,0.0,1.0,6,Severe Stress
C1001400131,2,0.0,1301455.49,-1301455.49,0.0,0.0,1.0,6,Severe Stress
C1001415350,1,0.0,573978.85,-573978.85,0.0,0.0,1.0,6,Severe Stress
C1001416194,9,0.0,522554.68,-522554.68,0.0,0.0,1.0,6,Severe Stress
C1001416234,9,0.0,725379.56,-725379.56,0.0,0.0,1.0,6,Severe Stress
C100141738,8,0.0,1111012.05,-1111012.05,0.0,0.0,1.0,6,Severe Stress
C100141875,12,0.0,742589.68,-742589.68,0.0,0.0,1.0,6,Severe Stress
C1001424445,6,0.0,131494.98,-131494.98,0.0,0.0,1.0,6,Severe Stress
C1001427297,12,0.0,1501941.2,-1501941.2,0.0,0.0,1.0,6,Severe Stress
C1001430749,9,0.0,863683.86,-863683.86,0.0,0.0,1.0,6,Severe Stress
C1001431086,11,0.0,764786.67,-764786.67,0.0,0.0,1.0,6,Severe Stress
C1001431410,12,0.0,3478990.35,-3478990.35,0.0,0.0,1.0,6,Severe Stress
C1001433273,11,0.0,339329.6,-339329.6,0.0,0.0,1.0,6,Severe Stress
C1001435642,2,0.0,51508.03,-51508.03,0.0,0.0,1.0,6,Severe Stress
C1001437410,7,0.0,15461.84,-15461.84,0.0,0.0,1.0,6,Severe Stress
C1001440947,8,0.0,325459.3,-325459.3,0.0,0.0,1.0,6,Severe Stress
C1001444586,1,0.0,1720124.52,-1720124.52,0.0,0.0,1.0,6,Severe Stress
C1001446386,7,0.0,494119.83,-494119.83,0.0,0.0,1.0,6,Severe Stress
C1001453403,11,0.0,645107.19,-645107.19,0.0,0.0,1.0,6,Severe Stress
C1001457052,10,0.0,185118.52,-185118.52,0.0,0.0,1.0,6,Severe Stress
C1001471487,8,0.0,196531.48,-196531.48,0.0,0.0,1.0,6,Severe Stress
C1001472236,14,0.0,427450.35,-427450.35,0.0,0.0,1.0,6,Severe Stress
C1001473856,12,0.0,394664.05,-394664.05,0.0,0.0,1.0,6,Severe Stress
C1001474009,2,0.0,874314.1,-874314.1,0.0,0.0,1.0,6,Severe Stress
C1001475532,7,0.0,374115.01,-374115.01,0.0,0.0,1.0,6,Severe Stress
C1001476473,9,0.0,747798.84,-747798.84,0.0,0.0,1.0,6,Severe Stress
C1001476563,1,0.0,855496.1,-855496.1,0.0,0.0,1.0,6,Severe Stress
C1001477848,14,0.0,154413.72,-154413.72,0.0,0.0,1.0,6,Severe Stress
C1001488228,11,0.0,631629.22,-631629.22,0.0,0.0,1.0,6,Severe Stress
C1001491982,16,0.0,120805.72,-120805.72,0.0,0.0,1.0,6,Severe Stress
C1001495256,7,0.0,356671.99,-356671.99,0.0,0.0,1.0,6,Severe Stress
C1001502110,12,0.0,484493.06,-484493.06,0.0,0.0,1.0,6,Severe Stress
C1001505601,2,0.0,1820069.72,-1820069.72,0.0,0.0,1.0,6,Severe Stress
C1001506292,7,0.0,103308.17,-103308.17,0.0,0.0,1.0,6,Severe Stress
C1001509306,23,0.0,390339.75,-390339.75,0.0,0.0,1.0,6,Severe Stress
C100150965,2,0.0,115735.83,-115735.83,0.0,0.0,1.0,6,Severe Stress
C1001510057,14,0.0,238133.9,-238133.9,0.0,0.0,1.0,6,Severe Stress
C1001511072,8,0.0,155017.57,-155017.57,0.0,0.0,1.0,6,Severe Stress
C10015111,2,0.0,3152540.65,-3152540.65,0.0,0.0,1.0,6,Severe Stress
C1001516262,5,0.0,636790.59,-636790.59,0.0,0.0,1.0,6,Severe Stress
C1001540886,11,0.0,617051.01,-617051.01,0.0,0.0,1.0,6,Severe Stress
C1001542812,12,0.0,2711633.86,-2711633.86,0.0,0.0,1.0,6,Severe Stress
C1001543045,22,0.0,1394348.74,-1394348.74,0.0,0.0,1.0,6,Severe Stress
C1001547388,1,0.0,278469.13,-278469.13,0.0,0.0,1.0,6,Severe Stress
C1001550423,2,0.0,1613794.17,-1613794.17,0.0,0.0,1.0,6,Severe Stress
C1001550436,8,0.0,1235165.04,-1235165.04,0.0,0.0,1.0,6,Severe Stress
C100155321,13,0.0,676356.83,-676356.83,0.0,0.0,1.0,6,Severe Stress
C1001555755,2,0.0,417324.0,-417324.0,0.0,0.0,1.0,6,Severe Stress
C1001558686,13,0.0,965395.45,-965395.45,0.0,0.0,1.0,6,Severe Stress
C1001563086,11,0.0,465524.63,-465524.63,0.0,0.0,1.0,6,Severe Stress
C1001563478,17,0.0,380902.73,-380902.73,0.0,0.0,1.0,6,Severe Stress
C1001566919,2,0.0,283272.66,-283272.66,0.0,0.0,1.0,6,Severe Stress
C1001569784,5,0.0,173936.19,-173936.19,0.0,0.0,1.0,6,Severe Stress
C1001575774,24,0.0,288233.65,-288233.65,0.0,0.0,1.0,6,Severe Stress
C1001580637,1,0.0,17914.2,-17914.2,0.0,0.0,1.0,6,Severe Stress
C1001580639,8,0.0,729514.72,-729514.72,0.0,0.0,1.0,6,Severe Stress
C1001582955,20,0.0,275370.58,-275370.58,0.0,0.0,1.0,6,Severe Stress
C100158332,12,0.0,18233.19,-18233.19,0.0,0.0,1.0,6,Severe Stress
C1001583719,11,0.0,77388.92,-77388.92,0.0,0.0,1.0,6,Severe Stress
C1001585034,12,0.0,54210.84,-54210.84,0.0,0.0,1.0,6,Severe Stress
C1001592907,5,0.0,419122.01,-419122.01,0.0,0.0,1.0,6,Severe Stress
C1001593856,11,0.0,399181.65,-399181.65,0.0,0.0,1.0,6,Severe Stress
C1001594023,6,0.0,60997.91,-60997.91,0.0,0.0,1.0,6,Severe Stress
C1001595798,6,0.0,512376.36,-512376.36,0.0,0.0,1.0,6,Severe Stress
C1001600073,5,0.0,442553.42,-442553.42,0.0,0.0,1.0,6,Severe Stress
C1001604342,8,0.0,263333.36,-263333.36,0.0,0.0,1.0,6,Severe Stress
C1001606218,7,0.0,2820356.72,-2820356.72,0.0,0.0,1.0,6,Severe Stress
C1001608264,10,0.0,270398.27,-270398.27,0.0,0.0,1.0,6,Severe Stress
C1001615497,7,0.0,298495.21,-298495.21,0.0,0.0,1.0,6,Severe Stress
C1001615851,6,0.0,1766427.98,-1766427.98,0.0,0.0,1.0,6,Severe Stress
C1001621660,7,0.0,1627166.42,-1627166.42,0.0,0.0,1.0,6,Severe Stress
C1001622788,7,0.0,216418.66,-216418.66,0.0,0.0,1.0,6,Severe Stress
C1001623614,11,0.0,70370.07,-70370.07,0.0,0.0,1.0,6,Severe Stress
C1001631218,14,0.0,752029.39,-752029.39,0.0,0.0,1.0,6,Severe Stress
C1001631405,2,0.0,264739.08,-264739.08,0.0,0.0,1.0,6,Severe Stress
C1001631647,9,0.0,589133.51,-589133.51,0.0,0.0,1.0,6,Severe Stress
C1001647229,2,0.0,219804.24,-219804.24,0.0,0.0,1.0,6,Severe Stress
C1001650678,5,0.0,952260.2,-952260.2,0.0,0.0,1.0,6,Severe Stress
C1001654331,2,0.0,1350739.37,-1350739.37,0.0,0.0,1.0,6,Severe Stress
C1001654994,13,0.0,622350.21,-622350.21,0.0,0.0,1.0,6,Severe Stress
C1001661853,11,0.0,712185.47,-712185.47,0.0,0.0,1.0,6,Severe Stress
C1001663670,12,0.0,1394778.38,-1394778.38,0.0,0.0,1.0,6,Severe Stress
C1001665654,13,0.0,319712.02,-319712.02,0.0,0.0,1.0,6,Severe Stress
C1001670536,10,0.0,452050.98,-452050.98,0.0,0.0,1.0,6,Severe Stress
C1001670760,9,0.0,138094.84,-138094.84,0.0,0.0,1.0,6,Severe Stress
C1001671854,6,0.0,463820.47,-463820.47,0.0,0.0,1.0,6,Severe Stress
C1001672646,2,0.0,178520.0,-178520.0,0.0,0.0,1.0,6,Severe Stress
C100167904,12,0.0,353189.66,-353189.66,0.0,0.0,1.0,6,Severe Stress
C1001682312,17,0.0,223631.51,-223631.51,0.0,0.0,1.0,6,Severe Stress
C1001683833,7,0.0,246498.91,-246498.91,0.0,0.0,1.0,6,Severe Stress
C1001691222,2,0.0,115587.96,-115587.96,0.0,0.0,1.0,6,Severe Stress
C1001693565,2,0.0,403420.31,-403420.31,0.0,0.0,1.0,6,Severe Stress
C1001695312,2,0.0,219189.36,-219189.36,0.0,0.0,1.0,6,Severe Stress
C1001704228,1,0.0,1250225.15,-1250225.15,0.0,0.0,1.0,6,Severe Stress
C1001704683,12,0.0,1833563.86,-1833563.86,0.0,0.0,1.0,6,Severe Stress
C1001705366,14,0.0,830566.71,-830566.71,0.0,0.0,1.0,6,Severe Stress
C1001705827,10,0.0,176024.33,-176024.33,0.0,0.0,1.0,6,Severe Stress
C1001711468,5,0.0,494802.31,-494802.31,0.0,0.0,1.0,6,Severe Stress
C1001714342,2,0.0,335622.59,-335622.59,0.0,0.0,1.0,6,Severe Stress
C1001720531,12,0.0,67723.64,-67723.64,0.0,0.0,1.0,6,Severe Stress
C1001727148,10,0.0,329854.07,-329854.07,0.0,0.0,1.0,6,Severe Stress
C1001732791,7,0.0,262229.77,-262229.77,0.0,0.0,1.0,6,Severe Stress
C1001740923,5,0.0,448573.81,-448573.81,0.0,0.0,1.0,6,Severe Stress
C1001741459,9,0.0,289129.31,-289129.31,0.0,0.0,1.0,6,Severe Stress
C1001742979,11,0.0,30884192.9,-30884192.9,0.0,0.0,1.0,6,Severe Stress
C1001747450,8,0.0,1072426.2,-1072426.2,0.0,0.0,1.0,6,Severe Stress
C1001754119,1,0.0,295086.61,-295086.61,0.0,0.0,1.0,6,Severe Stress
C100175849,5,0.0,25544.94,-25544.94,0.0,0.0,1.0,6,Severe Stress
C1001760919,12,0.0,237572.0,-237572.0,0.0,0.0,1.0,6,Severe Stress
C1001763016,9,0.0,225586.14,-225586.14,0.0,0.0,1.0,6,Severe Stress
C100176611,2,0.0,390874.7,-390874.7,0.0,0.0,1.0,6,Severe Stress
C1001766446,9,0.0,93248.66,-93248.66,0.0,0.0,1.0,6,Severe Stress
C100176692,10,0.0,112001.75,-112001.75,0.0,0.0,1.0,6,Severe Stress
C1001768873,4,0.0,52798.94,-52798.94,0.0,0.0,1.0,6,Severe Stress
C1001770428,2,0.0,1204717.67,-1204717.67,0.0,0.0,1.0,6,Severe Stress
C1001771495,9,0.0,68869.92,-68869.92,0.0,0.0,1.0,6,Severe Stress
C1001771748,6,0.0,193413.06,-193413.06,0.0,0.0,1.0,6,Severe Stress
C1001774078,12,0.0,24409.1,-24409.1,0.0,0.0,1.0,6,Severe Stress
C1001778584,20,0.0,444632.89,-444632.89,0.0,0.0,1.0,6,Severe Stress
C1001783942,7,0.0,72091.5,-72091.5,0.0,0.0,1.0,6,Severe Stress
C1001791426,5,0.0,537092.11,-537092.11,0.0,0.0,1.0,6,Severe Stress
C1001799331,8,0.0,31348.45,-31348.45,0.0,0.0,1.0,6,Severe Stress
C1001808176,12,0.0,1218523.96,-1218523.96,0.0,0.0,1.0,6,Severe Stress
C1001812403,1,0.0,58887.23,-58887.23,0.0,0.0,1.0,6,Severe Stress
C1001813156,9,0.0,788190.03,-788190.03,0.0,0.0,1.0,6,Severe Stress
C1001815631,9,0.0,1605767.91,-1605767.91,0.0,0.0,1.0,6,Severe Stress
C1001822535,13,0.0,74170.91,-74170.91,0.0,0.0,1.0,6,Severe Stress
C100182309,24,0.0,213305.71,-213305.71,0.0,0.0,1.0,6,Severe Stress
C100182633,7,0.0,29019.67,-29019.67,0.0,0.0,1.0,6,Severe Stress
C1001832064,2,0.0,596338.35,-596338.35,0.0,0.0,1.0,6,Severe Stress
C1001832930,4,0.0,443894.75,-443894.75,0.0,0.0,1.0,6,Severe Stress
C1001837552,12,0.0,731777.17,-731777.17,0.0,0.0,1.0,6,Severe Stress
C1001842199,8,0.0,61476.71,-61476.71,0.0,0.0,1.0,6,Severe Stress
C1001845719,11,0.0,867097.01,-867097.01,0.0,0.0,1.0,6,Severe Stress
C1001846601,7,0.0,1319113.27,-1319113.27,0.0,0.0,1.0,6,Severe Stress
C1001847739,14,0.0,69427.11,-69427.11,0.0,0.0,1.0,6,Severe Stress
C1001848209,1,0.0,215214.0,-215214.0,0.0,0.0,1.0,6,Severe Stress
C100185377,12,0.0,112652.23,-112652.23,0.0,0.0,1.0,6,Severe Stress
C1001859399,6,0.0,634012.9,-634012.9,0.0,0.0,1.0,6,Severe Stress
C1001867853,9,0.0,396817.54,-396817.54,0.0,0.0,1.0,6,Severe Stress
C1001872167,5,0.0,340241.95,-340241.95,0.0,0.0,1.0,6,Severe Stress
C1001873779,10,0.0,152201.57,-152201.57,0.0,0.0,1.0,6,Severe Stress
C1001875185,23,0.0,3288377.47,-3288377.47,0.0,0.0,1.0,6,Severe Stress
C1001887173,10,0.0,76596.98,-76596.98,0.0,0.0,1.0,6,Severe Stress
C1001890063,8,0.0,2215537.19,-2215537.19,0.0,0.0,1.0,6,Severe Stress
C1001890523,10,0.0,5465.18,-5465.18,0.0,0.0,1.0,6,Severe Stress
C1001895110,12,0.0,2496884.49,-2496884.49,0.0,0.0,1.0,6,Severe Stress
C1001901682,11,0.0,4755676.16,-4755676.16,0.0,0.0,1.0,6,Severe Stress
C100190218,4,0.0,227257.71,-227257.71,0.0,0.0,1.0,6,Severe Stress
C1001906206,7,0.0,724897.75,-724897.75,0.0,0.0,1.0,6,Severe Stress
C1001921165,6,0.0,54929.32,-54929.32,0.0,0.0,1.0,6,Severe Stress
C1001926305,11,0.0,262622.88,-262622.88,0.0,0.0,1.0,6,Severe Stress
C1001927774,2,0.0,378414.6,-378414.6,0.0,0.0,1.0,6,Severe Stress
C1001929660,7,0.0,363119.48,-363119.48,0.0,0.0,1.0,6,Severe Stress
C100193137,11,0.0,1750658.64,-1750658.64,0.0,0.0,1.0,6,Severe Stress
C1001943004,12,0.0,1206339.63,-1206339.63,0.0,0.0,1.0,6,Severe Stress
C1001944023,1,0.0,521533.0,-521533.0,0.0,0.0,1.0,6,Severe Stress
C1001944479,7,0.0,843891.84,-843891.84,0.0,0.0,1.0,6,Severe Stress
C1001947651,11,0.0,101202.27,-101202.27,0.0,0.0,1.0,6,Severe Stress
C1001951600,7,0.0,1058841.3,-1058841.3,0.0,0.0,1.0,6,Severe Stress
C1001959369,11,0.0,6631881.39,-6631881.39,0.0,0.0,1.0,6,Severe Stress
C1001961923,6,0.0,696808.52,-696808.52,0.0,0.0,1.0,6,Severe Stress
C1001967070,10,0.0,538866.2,-538866.2,0.0,0.0,1.0,6,Severe Stress
C1001975334,10,0.0,1298732.17,-1298732.17,0.0,0.0,1.0,6,Severe Stress
C1001978076,17,0.0,111801.41,-111801.41,0.0,0.0,1.0,6,Severe Stress
C100197941,9,0.0,395620.1,-395620.1,0.0,0.0,1.0,6,Severe Stress
C1001979790,9,0.0,446530.39,-446530.39,0.0,0.0,1.0,6,Severe Stress
C1001980970,2,0.0,171537.54,-171537.54,0.0,0.0,1.0,6,Severe Stress
C1001983120,5,0.0,826717.34,-826717.34,0.0,0.0,1.0,6,Severe Stress
C1001986271,5,0.0,196751.21,-196751.21,0.0,0.0,1.0,6,Severe Stress
C1001987913,10,0.0,190499.8,-190499.8,0.0,0.0,1.0,6,Severe Stress
C1001992143,10,0.0,1644975.54,-1644975.54,0.0,0.0,1.0,6,Severe Stress
C1001998610,5,0.0,736831.03,-736831.03,0.0,0.0,1.0,6,Severe Stress
C1001999511,7,0.0,658911.55,-658911.55,0.0,0.0,1.0,6,Severe Stress
C1002003197,11,0.0,223283.98,-223283.98,0.0,0.0,1.0,6,Severe Stress
C1002004721,1,0.0,1667482.25,-1667482.25,0.0,0.0,1.0,6,Severe Stress
C100200816,2,0.0,655812.32,-655812.32,0.0,0.0,1.0,6,Severe Stress
C1002018655,9,0.0,298767.43,-298767.43,0.0,0.0,1.0,6,Severe Stress
C1002019305,7,0.0,1286025.69,-1286025.69,0.0,0.0,1.0,6,Severe Stress
C1002022804,7,0.0,575562.35,-575562.35,0.0,0.0,1.0,6,Severe Stress
C1002026381,5,0.0,488537.13,-488537.13,0.0,0.0,1.0,6,Severe Stress
C1002027777,13,0.0,8373.83,-8373.83,0.0,0.0,1.0,6,Severe Stress
C1002027777,19,0.0,97613.15,-97613.15,0.0,0.0,1.0,6,Severe Stress
C1002027935,1,0.0,287160.47,-287160.47,0.0,0.0,1.0,6,Severe Stress
C1002028097,10,0.0,198742.89,-198742.89,0.0,0.0,1.0,6,Severe Stress
C1002030887,5,0.0,1401444.56,-1401444.56,0.0,0.0,1.0,6,Severe Stress
C1002033698,10,0.0,232590.85,-232590.85,0.0,0.0,1.0,6,Severe Stress
C1002034018,5,0.0,1872789.14,-1872789.14,0.0,0.0,1.0,6,Severe Stress
C1002039797,9,0.0,634057.29,-634057.29,0.0,0.0,1.0,6,Severe Stress
C1002041919,11,0.0,1549262.65,-1549262.65,0.0,0.0,1.0,6,Severe Stress
C1002043486,20,0.0,255035.4,-255035.4,0.0,0.0,1.0,6,Severe Stress
C1002043823,1,0.0,351468.27,-351468.27,0.0,0.0,1.0,6,Severe Stress
C1002048214,1,0.0,266033.62,-266033.62,0.0,0.0,1.0,6,Severe Stress
C1002054686,7,0.0,424636.12,-424636.12,0.0,0.0,1.0,6,Severe Stress
C1002055980,2,0.0,1043028.28,-1043028.28,0.0,0.0,1.0,6,Severe Stress
C1002061774,11,0.0,26234188.21,-26234188.21,0.0,0.0,1.0,6,Severe Stress
C1002063806,16,0.0,426122.88,-426122.88,0.0,0.0,1.0,6,Severe Stress
C100206480,13,0.0,1718971.48,-1718971.48,0.0,0.0,1.0,6,Severe Stress
C1002066675,1,0.0,21797.32,-21797.32,0.0,0.0,1.0,6,Severe Stress
C10020677,11,0.0,778005.48,-778005.48,0.0,0.0,1.0,6,Severe Stress
C1002074602,7,0.0,430242.41,-430242.41,0.0,0.0,1.0,6,Severe Stress
C1002074691,13,0.0,438546.45,-438546.45,0.0,0.0,1.0,6,Severe Stress
C1002074815,6,0.0,592343.9,-592343.9,0.0,0.0,1.0,6,Severe Stress
C1002075980,14,0.0,334052.18,-334052.18,0.0,0.0,1.0,6,Severe Stress
C1002076367,1,0.0,697790.67,-697790.67,0.0,0.0,1.0,6,Severe Stress
C1002076506,16,0.0,996142.9,-996142.9,0.0,0.0,1.0,6,Severe Stress
C1002082413,8,0.0,681880.58,-681880.58,0.0,0.0,1.0,6,Severe Stress
C1002083932,14,0.0,691362.66,-691362.66,0.0,0.0,1.0,6,Severe Stress
C1002084560,14,0.0,1448770.33,-1448770.33,0.0,0.0,1.0,6,Severe Stress
C1002102463,6,0.0,593510.92,-593510.92,0.0,0.0,1.0,6,Severe Stress
C1002103762,1,0.0,1258563.55,-1258563.55,0.0,0.0,1.0,6,Severe Stress
C1002116493,6,0.0,463555.73,-463555.73,0.0,0.0,1.0,6,Severe Stress
C1002117743,5,0.0,944053.51,-944053.51,0.0,0.0,1.0,6,Severe Stress
C1002124195,8,0.0,178275.0,-178275.0,0.0,0.0,1.0,6,Severe Stress
C1002124422,8,0.0,38343.57,-38343.57,0.0,0.0,1.0,6,Severe Stress
C1002126302,10,0.0,1677.64,-1677.64,0.0,0.0,1.0,6,Severe Stress
C1002127147,7,0.0,179419.96,-179419.96,0.0,0.0,1.0,6,Severe Stress
C1002136116,5,0.0,1278102.76,-1278102.76,0.0,0.0,1.0,6,Severe Stress
C1002144941,7,0.0,93464.78,-93464.78,0.0,0.0,1.0,6,Severe Stress
C1002145147,11,0.0,273068.85,-273068.85,0.0,0.0,1.0,6,Severe Stress
C1002149824,24,0.0,33907.52,-33907.52,0.0,0.0,1.0,6,Severe Stress
C1002154359,10,0.0,691570.98,-691570.98,0.0,0.0,1.0,6,Severe Stress
C100215511,13,0.0,974168.67,-974168.67,0.0,0.0,1.0,6,Severe Stress
C1002161441,11,0.0,2034851.17,-2034851.17,0.0,0.0,1.0,6,Severe Stress
C1002162231,8,0.0,449708.73,-449708.73,0.0,0.0,1.0,6,Severe Stress
C1002164507,5,0.0,1383824.35,-1383824.35,0.0,0.0,1.0,6,Severe Stress
C100216940,13,0.0,714571.76,-714571.76,0.0,0.0,1.0,6,Severe Stress
C1002173774,7,0.0,158631.16,-158631.16,0.0,0.0,1.0,6,Severe Stress
C1002174268,1,0.0,2175250.97,-2175250.97,0.0,0.0,1.0,6,Severe Stress
C100218062,2,0.0,1047357.45,-1047357.45,0.0,0.0,1.0,6,Severe Stress
C1002185567,8,0.0,310857.09,-310857.09,0.0,0.0,1.0,6,Severe Stress
C1002190811,6,0.0,1068806.05,-1068806.05,0.0,0.0,1.0,6,Severe Stress
C1002192268,2,0.0,338067.54,-338067.54,0.0,0.0,1.0,6,Severe Stress
C1002197380,11,0.0,204643.88,-204643.88,0.0,0.0,1.0,6,Severe Stress
C1002203319,14,0.0,280225.34,-280225.34,0.0,0.0,1.0,6,Severe Stress
C1002206662,12,0.0,3003069.67,-3003069.67,0.0,0.0,1.0,6,Severe Stress
C100221622,5,0.0,227499.38,-227499.38,0.0,0.0,1.0,6,Severe Stress
C1002216246,5,0.0,43544.37,-43544.37,0.0,0.0,1.0,6,Severe Stress
C1002219854,6,0.0,523373.5,-523373.5,0.0,0.0,1.0,6,Severe Stress
C1002221728,12,0.0,1043862.49,-1043862.49,0.0,0.0,1.0,6,Severe Stress
C1002235988,2,0.0,222868.78,-222868.78,0.0,0.0,1.0,6,Severe Stress
C1002237858,8,0.0,6009.34,-6009.34,0.0,0.0,1.0,6,Severe Stress
C1002240262,1,0.0,3430795.69,-3430795.69,0.0,0.0,1.0,6,Severe Stress
C1002241098,17,0.0,314288.91,-314288.91,0.0,0.0,1.0,6,Severe Stress
C1002249448,10,0.0,21529.76,-21529.76,0.0,0.0,1.0,6,Severe Stress
C100226037,13,0.0,840385.79,-840385.79,0.0,0.0,1.0,6,Severe Stress
C1002261029,9,0.0,651571.9,-651571.9,0.0,0.0,1.0,6,Severe Stress
C1002261243,7,0.0,303072.59,-303072.59,0.0,0.0,1.0,6,Severe Stress
C1002266306,14,0.0,482569.37,-482569.37,0.0,0.0,1.0,6,Severe Stress
C1002268430,10,0.0,196369.48,-196369.48,0.0,0.0,1.0,6,Severe Stress
C1002272093,7,0.0,349307.13,-349307.13,0.0,0.0,1.0,6,Severe Stress
C1002275489,7,0.0,224504.37,-224504.37,0.0,0.0,1.0,6,Severe Stress
C1002275807,14,0.0,291807.29,-291807.29,0.0,0.0,1.0,6,Severe Stress
C100227798,12,0.0,352458.73,-352458.73,0.0,0.0,1.0,6,Severe Stress
C1002278690,7,0.0,319641.89,-319641.89,0.0,0.0,1.0,6,Severe Stress
C1002289081,13,0.0,1907700.98,-1907700.98,0.0,0.0,1.0,6,Severe Stress
C1002290745,7,0.0,122782.5,-122782.5,0.0,0.0,1.0,6,Severe Stress
C1002292761,2,0.0,861946.76,-861946.76,0.0,0.0,1.0,6,Severe Stress
C1002295179,12,0.0,384156.61,-384156.61,0.0,0.0,1.0,6,Severe Stress
