nameOrig,avg_stress,max_stress,stressed_months
C1011057651,6.0,6,1
C1011060118,6.0,6,1
C1011060776,6.0,6,1
C1011063686,6.0,6,1
C1011073215,6.0,6,1
C1011076051,6.0,6,1
C1011076384,6.0,6,1
C1011082539,6.0,6,1
C1011084517,6.0,6,1
C1011089052,6.0,6,1
C1011097249,6.0,6,1
C1011100609,6.0,6,1
C1011100642,6.0,6,1
C1011107770,6.0,6,1
C1011114863,6.0,6,1
C101112079,6.0,6,1
C1011121735,6.0,6,1
C1011124270,6.0,6,1
C1011126388,6.0,6,1
C1011132974,6.0,6,1
C1011133094,6.0,6,1
C1011135230,6.0,6,1
C1011137022,6.0,6,1
C1011142328,6.0,6,1
C1011142649,6.0,6,1
C1011150746,6.0,6,1
C1011152442,6.0,6,1
C101115463,6.0,6,1
C1011155779,6.0,6,1
C101116264,6.0,6,1
C1011178282,6.0,6,1
C1011178326,6.0,6,1
C1011189804,6.0,6,1
C1011190169,6.0,6,1
C1011191693,6.0,6,1
C1011194308,6.0,6,1
C1011200605,6.0,6,1
C1011203255,6.0,6,1
C1011203776,6.0,6,1
C1011214688,6.0,6,1
C1011225153,6.0,6,1
C1011226943,6.0,6,1
C1011229644,6.0,6,1
C101123219,6.0,6,1
C1011232412,6.0,6,1
C1011241527,6.0,6,1
C1011244508,6.0,6,1
C1011247574,6.0,6,1
C1011251000,6.0,6,1
C1011251518,6.0,6,1
C101125446,6.0,6,1
C1011262149,6.0,6,1
C1011263191,6.0,6,1
C1011267136,6.0,6,1
C1011267250,6.0,6,1
C1011272049,6.0,6,1
C1011275614,6.0,6,1
C1011279918,6.0,6,1
C1011282186,6.0,6,1
C1011284885,6.0,6,1
C1011293031,6.0,6,1
C1011294464,6.0,6,1
C10113004,6.0,6,1
C1011303797,6.0,6,1
C1011310063,6.0,6,1
C1011310273,6.0,6,1
C1011317756,6.0,6,1
C1011319041,6.0,6,1
C1011319445,6.0,6,1
C1011323873,6.0,6,1
C1011325383,6.0,6,1
C1011328360,6.0,6,1
C10113332,6.0,6,1
C1011333548,6.0,6,1
C1011337759,6.0,6,1
C1011338814,6.0,6,1
C1011339420,6.0,6,1
C1011340489,6.0,6,1
C1011341579,6.0,6,1
C1011341978,6.0,6,1
C1011342108,6.0,6,1
C1011343648,6.0,6,1
C1011343894,6.0,6,1
C1011346870,6.0,6,1
C1011348312,6.0,6,1
C1011351008,6.0,6,1
C101135561,6.0,6,1
C1011355998,6.0,6,1
C1011360358,6.0,6,1
C1011360425,6.0,6,1
C1011361209,6.0,6,1
C1011365334,6.0,6,1
C1011372312,6.0,6,1
C1011393300,6.0,6,1
C1011401162,6.0,6,1
C1011401717,6.0,6,1
C1011403756,6.0,6,1
C1011407684,6.0,6,1
C1011416419,6.0,6,1
C101142253,6.0,6,1
C1011426812,6.0,6,1
C1011431770,6.0,6,1
C101143187,6.0,6,1
C1011432648,6.0,6,1
C1011434409,6.0,6,1
C1011438403,6.0,6,1
C1011440230,6.0,6,1
C1011440850,6.0,6,1
C1011442875,6.0,6,1
C1011443540,6.0,6,1
C1011445092,6.0,6,1
C1011447415,6.0,6,1
C101144745,6.0,6,1
C1011448623,6.0,6,1
C1011450261,6.0,6,1
C1011451689,6.0,6,1
C1011452992,6.0,6,1
C1011456016,6.0,6,1
C1011456339,6.0,6,1
C1011457495,6.0,6,1
C1011459682,6.0,6,1
C101146190,6.0,6,1
C1011463307,6.0,6,1
C1011470512,6.0,6,1
C1011474098,6.0,6,1
C1011484769,6.0,6,1
C1011485641,6.0,6,1
C1011487899,6.0,6,1
C1011493667,6.0,6,1
C101149736,6.0,6,1
C1011498866,6.0,6,1
C1011500303,6.0,6,1
C101150135,6.0,6,1
C1011505909,6.0,6,1
C1011512834,6.0,6,1
C1011514799,6.0,6,1
C1011516202,6.0,6,1
C1011516642,6.0,6,1
C1011518591,6.0,6,1
C1011534276,6.0,6,1
C1011539751,6.0,6,1
C1011540644,6.0,6,1
C1011540868,6.0,6,1
C1011541067,6.0,6,1
C1011541976,6.0,6,1
C1011543558,6.0,6,1
C1011545447,6.0,6,1
C1011552751,6.0,6,1
C1011558188,6.0,6,1
C1011563253,6.0,6,1
C1011569071,6.0,6,1
C1011570594,6.0,6,1
C1011571548,6.0,6,1
C1011576940,6.0,6,1
C1011583839,6.0,6,1
C101159715,6.0,6,1
C1011600802,6.0,6,1
C101160614,6.0,6,1
C101161034,6.0,6,1
C1011615607,6.0,6,1
C1011627915,6.0,6,1
C1011629086,6.0,6,1
C1011644592,6.0,6,1
C1011646873,6.0,6,1
C1011647023,6.0,6,1
C1011647418,6.0,6,1
C1011650942,6.0,6,1
C1011655929,6.0,6,1
C1011656077,6.0,6,1
C1011666347,6.0,6,1
C1011668341,6.0,6,1
C101166954,6.0,6,1
C1011673030,6.0,6,1
C1011674810,6.0,6,1
C1011674814,6.0,6,1
C1011675646,6.0,6,1
C101167775,6.0,6,1
C1011678939,6.0,6,1
C1011682159,6.0,6,1
C101168744,6.0,6,1
C1011689541,6.0,6,1
C1011695417,6.0,6,1
C1011695897,6.0,6,1
C1011699962,6.0,6,1
C1011700052,6.0,6,1
C101170516,6.0,6,1
C1011706770,6.0,6,1
C1011707014,6.0,6,1
C1011711237,6.0,6,1
C1011713421,6.0,6,1
C1011713598,6.0,6,1
C1011715495,6.0,6,1
C1011716390,6.0,6,1
C101171820,6.0,6,1
C101172300,6.0,6,1
C1011724159,6.0,6,1
C1011728495,6.0,6,1
C101174426,6.0,6,1
C1011761481,6.0,6,1
C1011763146,6.0,6,1
C101177060,6.0,6,1
C1011773418,6.0,6,1
C101177809,6.0,6,1
C1011789725,6.0,6,1
C1011791938,6.0,6,1
C1011792123,6.0,6,1
C1011793654,6.0,6,1
C1011795024,6.0,6,1
C1011801264,6.0,6,1
C1011805125,6.0,6,1
C1011812089,6.0,6,1
C1011823920,6.0,6,1
C1011826924,6.0,6,1
C1011829657,6.0,6,1
C1011832173,6.0,6,1
C1011836325,6.0,6,1
C1011837067,6.0,6,1
C1011838914,6.0,6,1
C1011842863,6.0,6,1
C1011842885,6.0,6,1
C1011847188,6.0,6,1
C1011851179,6.0,6,1
C1011854684,6.0,6,1
C1011855186,6.0,6,1
C101185698,6.0,6,1
C1011857780,6.0,6,1
C1011860371,6.0,6,1
C1011862162,6.0,6,1
C101186774,6.0,6,1
C1011881014,6.0,6,1
C1011884507,6.0,6,1
C1011884757,6.0,6,1
C1011886100,6.0,6,1
C1011890285,6.0,6,1
C1011891633,6.0,6,1
C1011893139,6.0,6,1
C1011900615,6.0,6,1
C1011901458,6.0,6,1
C1011901564,6.0,6,1
C1011903032,6.0,6,1
C101190600,6.0,6,1
C1011907201,6.0,6,1
C1011909726,6.0,6,1
C1011918846,6.0,6,1
C1011936722,6.0,6,1
C1011939579,6.0,6,1
C1011940502,6.0,6,1
C1011950657,6.0,6,1
C1011950662,6.0,6,1
C1011951190,6.0,6,1
C1011956245,6.0,6,1
C1011960165,6.0,6,1
C1011973705,6.0,6,1
C101197382,6.0,6,1
C1011976202,6.0,6,1
C1011977137,6.0,6,1
C101197936,6.0,6,1
C1011982697,6.0,6,1
C1011986865,6.0,6,1
C1011990135,6.0,6,1
C1011998527,6.0,6,1
C101199979,6.0,6,1
C1012000617,6.0,6,1
C1012003975,6.0,6,1
C1012008816,6.0,6,1
C1012012167,6.0,6,1
C1012015562,6.0,6,1
C1012018252,6.0,6,1
C1012019552,6.0,6,1
C1012020906,6.0,6,1
C101202881,6.0,6,1
C1012032825,6.0,6,1
C1012033720,6.0,6,1
C1012042227,6.0,6,1
C1012043382,6.0,6,1
C1012049961,6.0,6,1
C1012053866,6.0,6,1
C1012055110,6.0,6,1
C1012061025,6.0,6,1
C1012063306,6.0,6,1
C1012063401,6.0,6,1
C1012067594,6.0,6,1
C1012071895,6.0,6,1
C1012074342,6.0,6,1
C1012082930,6.0,6,1
C1012086235,6.0,6,1
C101208639,6.0,6,1
C1012098899,6.0,6,1
C1012107011,6.0,6,1
C1012108106,6.0,6,1
C1012111330,6.0,6,1
C101211713,6.0,6,1
C1012120494,6.0,6,1
C1012121527,6.0,6,1
C1012124404,6.0,6,1
C1012131336,6.0,6,1
C1012142985,6.0,6,1
C1012145036,6.0,6,1
C1012145048,6.0,6,1
C1012151237,6.0,6,1
C1012156131,6.0,6,1
C1012156344,6.0,6,1
C1012156702,6.0,6,1
C1012167874,6.0,6,1
C1012169854,6.0,6,1
C1012171158,6.0,6,1
C1012173698,6.0,6,1
C1012178376,6.0,6,1
C1012181538,6.0,6,1
C1012183231,6.0,6,1
C1012188442,6.0,6,1
C101219024,6.0,6,1
C1012203149,6.0,6,1
C1012203391,6.0,6,1
C1012204887,6.0,6,1
C1012212305,6.0,6,1
C1012221879,6.0,6,1
C1012224839,6.0,6,1
C1012227761,6.0,6,1
C1012232255,6.0,6,1
C1012250632,6.0,6,1
C1012256427,6.0,6,1
C1012259337,6.0,6,1
C1012260117,6.0,6,1
C1012263086,6.0,6,1
C1012263362,6.0,6,1
C1012265386,6.0,6,1
C1012266215,6.0,6,1
C1012275692,6.0,6,1
C101227771,6.0,6,1
C1012279602,6.0,6,1
C1012279693,6.0,6,1
C1012286748,6.0,6,1
C1012286768,6.0,6,1
C1012287036,6.0,6,1
C1012296475,6.0,6,1
C1012300225,6.0,6,1
C1012301603,6.0,6,1
C1012306053,6.0,6,1
C1012309028,6.0,6,1
C1012309977,6.0,6,1
C1012318841,6.0,6,1
C1012319402,6.0,6,1
C1012322132,6.0,6,1
C1012326960,6.0,6,1
C1012327886,6.0,6,1
C1012331423,6.0,6,1
C1012335365,6.0,6,1
C1012347028,6.0,6,1
C1012347791,6.0,6,1
C1012349956,6.0,6,1
C1012351001,6.0,6,1
C1012364225,6.0,6,1
C1012366293,6.0,6,1
C1012370014,6.0,6,1
C1012371427,6.0,6,1
C1012375503,6.0,6,1
C1012377519,6.0,6,1
C1012380236,6.0,6,1
C1012385930,6.0,6,1
C1012386485,6.0,6,1
C1012392283,6.0,6,1
C1012394627,6.0,6,1
C1012402999,6.0,6,1
C101241214,6.0,6,1
C1012414631,6.0,6,1
C1012420624,6.0,6,1
C1012421095,6.0,6,1
C1012421288,6.0,6,1
C1012429189,6.0,6,1
C1012433292,6.0,6,1
C1012434509,6.0,6,1
C101243559,6.0,6,1
C1012439228,6.0,6,1
C1012440972,6.0,6,1
C1012441768,6.0,6,1
C1012442135,6.0,6,1
C1012446254,6.0,6,1
C1012454661,6.0,6,1
C1012459956,6.0,6,1
C1012466627,6.0,6,1
C1012470695,6.0,6,1
C101247259,6.0,6,1
C1012473447,6.0,6,1
C1012475854,6.0,6,1
C101247645,6.0,6,1
C1012477514,6.0,6,1
C1012480132,6.0,6,1
C1012491783,6.0,6,1
C1012495551,6.0,6,1
C1012499360,6.0,6,1
C1012505593,6.0,6,1
C101251238,6.0,6,1
C1012513903,6.0,6,1
C1012516736,6.0,6,1
C1012518964,6.0,6,1
C1012519052,6.0,6,1
C101253204,6.0,6,1
C1012532657,6.0,6,1
C1012537097,6.0,6,1
C1012542160,6.0,6,1
C101254520,6.0,6,1
C1012545350,6.0,6,1
C1012551316,6.0,6,1
C1012552887,6.0,6,1
C1012561116,6.0,6,1
C1012570311,6.0,6,1
C101257420,6.0,6,1
C1012574671,6.0,6,1
C101257771,6.0,6,1
C1012578675,6.0,6,1
C1012580160,6.0,6,1
C1012580220,6.0,6,1
C1012581747,6.0,6,1
C1012581973,6.0,6,1
C1012582482,6.0,6,1
C1012583706,6.0,6,1
C1012584110,6.0,6,1
C1012590927,6.0,6,1
C1012596064,6.0,6,1
C1012600459,6.0,6,1
C1012603537,6.0,6,1
C1012605166,6.0,6,1
C1012623792,6.0,6,1
C1012624945,6.0,6,1
C1012627074,6.0,6,1
C101263071,6.0,6,1
C1012632921,6.0,6,1
C1012633012,6.0,6,1
C1012633071,6.0,6,1
C1012634209,6.0,6,1
C1012640220,6.0,6,1
C101264077,6.0,6,1
C1012641330,6.0,6,1
C1012645776,6.0,6,1
C1012646729,6.0,6,1
C1012657242,6.0,6,1
C1012662758,6.0,6,1
C1012667191,6.0,6,1
C1012669727,6.0,6,1
C1012680670,6.0,6,1
C1012684711,6.0,6,1
C101268631,6.0,6,1
C1012694044,6.0,6,1
C1012694953,6.0,6,1
C1012696483,6.0,6,1
C1012698216,6.0,6,1
C1012700475,6.0,6,1
C1012701699,6.0,6,1
C101271180,6.0,6,1
C1012716292,6.0,6,1
C1012719596,6.0,6,1
C1012725898,6.0,6,1
C1012727952,6.0,6,1
C1012735242,6.0,6,1
C1012736431,6.0,6,1
C1012740265,6.0,6,1
C1012740666,6.0,6,1
C101274841,6.0,6,1
C1012751907,6.0,6,1
C1012752584,6.0,6,1
C1012754164,6.0,6,1
C1012754739,6.0,6,1
C1012759045,6.0,6,1
C1012759374,6.0,6,1
C1012760955,6.0,6,1
C1012765347,6.0,6,1
C1012766712,6.0,6,1
C1012766790,6.0,6,1
C1012770839,6.0,6,1
C1012774068,6.0,6,1
C1012776440,6.0,6,1
C1012778460,6.0,6,1
C1012780865,6.0,6,1
C1012786959,6.0,6,1
C1012790664,6.0,6,1
C1012795839,6.0,6,1
C1012796887,6.0,6,1
C1012797164,6.0,6,1
C10127990,6.0,6,1
C101280745,6.0,6,1
C1012810495,6.0,6,1
C1012812975,6.0,6,1
C1012814900,6.0,6,1
C101281763,6.0,6,1
C101281798,6.0,6,1
C101281888,6.0,6,1
C1012829315,6.0,6,1
C101283487,6.0,6,1
C1012834878,6.0,6,1
C1012841519,6.0,6,1
C1012845815,6.0,6,1
C1012850773,6.0,6,1
C1012853398,6.0,6,1
C1012853461,6.0,6,1
C1012855320,6.0,6,1
C1012859797,6.0,6,1
C1012859889,6.0,6,1
C1012864517,6.0,6,1
C1012865343,6.0,6,1
C1012869859,6.0,6,1
C1012870618,6.0,6,1
C1012872270,6.0,6,1
C1012872546,6.0,6,1
C1012873069,6.0,6,1
C10128757,6.0,6,1
C1012882009,6.0,6,1
C1012882206,6.0,6,1
C1012882312,6.0,6,1
C1012884022,6.0,6,1
C101288555,6.0,6,1
C1012888380,6.0,6,1
C1012893472,6.0,6,1
C1012893991,6.0,6,1
C1012895337,6.0,6,1
C1012898747,6.0,6,1
C1012898964,6.0,6,1
C101291188,6.0,6,1
C1012914500,6.0,6,1
C101292809,6.0,6,1
C1012930113,6.0,6,1
C1012930372,6.0,6,1
C1012932888,6.0,6,1
C1012933126,6.0,6,1
C1012944667,6.0,6,1
C1012948609,6.0,6,1
C1012951080,6.0,6,1
C1012951615,6.0,6,1
C1012952481,6.0,6,1
C1012953610,6.0,6,1
C101295639,6.0,6,1
C1012958918,6.0,6,1
C1012963006,6.0,6,1
C1012965310,6.0,6,1
C1012970070,6.0,6,1
C1012972914,6.0,6,1
C1012979434,6.0,6,1
C1012979567,6.0,6,1
C1012979716,6.0,6,1
C101298272,6.0,6,1
C1012984943,6.0,6,1
C1012985502,6.0,6,1
C1012989308,6.0,6,1
C1012994973,6.0,6,1
C1012997874,6.0,6,1
C1013004119,6.0,6,1
C1013005281,6.0,6,1
C1013013477,6.0,6,1
C1013013559,6.0,6,1
C1013015767,6.0,6,1
C1013015910,6.0,6,1
C1013017800,6.0,6,1
C1013020491,6.0,6,1
C1013021332,6.0,6,1
C1013022189,6.0,6,1
C1013023051,6.0,6,1
C101302453,6.0,6,1
C1013027419,6.0,6,1
C101303438,6.0,6,1
C1013036262,6.0,6,1
C1013037144,6.0,6,1
C1013040201,6.0,6,1
C1013045551,6.0,6,1
C1013051243,6.0,6,1
C1013052296,6.0,6,1
C1013052988,6.0,6,1
C1013053666,6.0,6,1
C1013054026,6.0,6,1
C1013055106,6.0,6,1
C1013059681,6.0,6,1
C1013064037,6.0,6,1
C101306456,6.0,6,1
C1013066652,6.0,6,1
C1013069292,6.0,6,1
C1013069669,6.0,6,1
C1013073630,6.0,6,1
C1013078926,6.0,6,1
C1013079509,6.0,6,1
C1013086470,6.0,6,1
C1013089148,6.0,6,1
C1013089424,6.0,6,1
C1013089908,6.0,6,1
C1013093598,6.0,6,1
C1013097003,6.0,6,1
C1013101563,6.0,6,1
C1013112721,6.0,6,1
C1013120205,6.0,6,1
C1013128350,6.0,6,1
C1013130312,6.0,6,1
C1013131240,6.0,6,1
C1013131736,6.0,6,1
C1013132909,6.0,6,1
C1013141795,6.0,6,1
C1013146108,6.0,6,1
C1013146398,6.0,6,1
C1013155671,6.0,6,1
C1013157839,6.0,6,1
C1013162476,6.0,6,1
C1013169587,6.0,6,1
C1013170064,6.0,6,1
C1013170465,6.0,6,1
C1013172170,6.0,6,1
C1013173854,6.0,6,1
C1013185122,6.0,6,1
C1013188645,6.0,6,1
C101319197,6.0,6,1
C1013195898,6.0,6,1
C101319737,6.0,6,1
C1013202627,6.0,6,1
C1013209612,6.0,6,1
C1013210816,6.0,6,1
C1013218190,6.0,6,1
C1013220801,6.0,6,1
C1013220847,6.0,6,1
C1013223298,6.0,6,1
C1013224208,6.0,6,1
C101322455,6.0,6,1
C101322692,6.0,6,1
C1013232994,6.0,6,1
C1013244251,6.0,6,1
C1013248881,6.0,6,1
C1013250756,6.0,6,1
C101325182,6.0,6,1
C1013257041,6.0,6,1
C1013259075,6.0,6,1
C1013264915,6.0,6,1
C101327011,6.0,6,1
C1013270638,6.0,6,1
C1013278043,6.0,6,1
C1013283230,6.0,6,1
C1013283521,6.0,6,1
C1013284297,6.0,6,1
C1013293880,6.0,6,1
C1013298906,6.0,6,1
C1013303609,6.0,6,1
C1013309847,6.0,6,1
C1013314323,6.0,6,1
C1013316721,6.0,6,1
C1013319289,6.0,6,1
C1013321692,6.0,6,1
C1013324856,6.0,6,1
C1013327587,6.0,6,1
C1013329115,6.0,6,1
C1013330520,6.0,6,1
C1013330659,6.0,6,1
C1013341048,6.0,6,1
C1013345194,6.0,6,1
C1013350607,6.0,6,1
C1013352084,6.0,6,1
C1013352401,6.0,6,1
C1013357017,6.0,6,1
C1013374360,6.0,6,1
C101337534,6.0,6,1
C1013377358,6.0,6,1
C1013379846,6.0,6,1
C1013380394,6.0,6,1
C1013382860,6.0,6,1
C1013383030,6.0,6,1
C1013385845,6.0,6,1
C1013388289,6.0,6,1
C1013392033,6.0,6,1
C1013394415,6.0,6,1
C1013409565,6.0,6,1
C1013411243,6.0,6,1
C1013416558,6.0,6,1
C1013419575,6.0,6,1
C1013420291,6.0,6,1
C1013420342,6.0,6,1
C1013425368,6.0,6,1
C1013426774,6.0,6,1
C1013435877,6.0,6,1
C1013440748,6.0,6,1
C1013445001,6.0,6,1
C1013450220,6.0,6,1
C1013450456,6.0,6,1
C1013456752,6.0,6,1
C1013459564,6.0,6,1
C1013473218,6.0,6,1
C1013488415,6.0,6,1
C101349966,6.0,6,1
C1013506927,6.0,6,1
C1013509163,6.0,6,1
C1013512356,6.0,6,1
C101353713,6.0,6,1
C1013539467,6.0,6,1
C101354100,6.0,6,1
C1013542323,6.0,6,1
C1013544168,6.0,6,1
C101354448,6.0,6,1
C1013545487,6.0,6,1
C1013551774,6.0,6,1
C1013560299,6.0,6,1
C1013568071,6.0,6,1
C1013568290,6.0,6,1
C1013571192,6.0,6,1
C1013571844,6.0,6,1
C1013578524,6.0,6,1
C1013580330,6.0,6,1
C1013584976,6.0,6,1
C1013586154,6.0,6,1
C1013589149,6.0,6,1
C1013596720,6.0,6,1
C1013600164,6.0,6,1
C1013601481,6.0,6,1
C101360343,6.0,6,1
C1013607961,6.0,6,1
C1013614471,6.0,6,1
C1013618213,6.0,6,1
C1013626048,6.0,6,1
C1013626384,6.0,6,1
C1013629025,6.0,6,1
C1013640907,6.0,6,1
C1013646058,6.0,6,1
C101364692,6.0,6,1
C1013661170,6.0,6,1
C1013667683,6.0,6,1
C1013668502,6.0,6,1
C1013668659,6.0,6,1
C1013669721,6.0,6,1
C1013670743,6.0,6,1
C1013674740,6.0,6,1
C1013675957,6.0,6,1
C101367766,6.0,6,1
C1013678206,6.0,6,1
C1013678255,6.0,6,1
C1013683271,6.0,6,1
C1013687409,6.0,6,1
C1013691059,6.0,6,1
C1013700207,6.0,6,1
C1013704011,6.0,6,1
C101371046,6.0,6,1
C101371414,6.0,6,1
C1013719650,6.0,6,1
C1013730412,6.0,6,1
C1013732977,6.0,6,1
C1013735624,6.0,6,1
C1013736753,6.0,6,1
C101374045,6.0,6,1
C1013745238,6.0,6,1
C1013749657,6.0,6,1
C1013751262,6.0,6,1
C1013756585,6.0,6,1
C1013763553,6.0,6,1
C1013769061,6.0,6,1
C10137695,6.0,6,1
C1013776058,6.0,6,1
C1013777273,6.0,6,1
C1013779639,6.0,6,1
C1013780804,6.0,6,1
C1013781231,6.0,6,1
C1013781724,6.0,6,1
C101378912,6.0,6,1
C1013791930,6.0,6,1
C1013793362,6.0,6,1
C1013795334,6.0,6,1
C1013797284,6.0,6,1
C1013811962,6.0,6,1
C1013814928,6.0,6,1
C1013817649,6.0,6,1
C1013820504,6.0,6,1
C1013827876,6.0,6,1
C1013835974,6.0,6,1
C1013837901,6.0,6,1
C1013839401,6.0,6,1
C1013839512,6.0,6,1
C1013844255,6.0,6,1
C1013849262,6.0,6,1
C1013854464,6.0,6,1
C1013856378,6.0,6,1
C101386329,6.0,6,1
C1013866557,6.0,6,1
C101387524,6.0,6,1
C1013876086,6.0,6,1
C1013876119,6.0,6,1
C1013885854,6.0,6,1
C1013888802,6.0,6,1
C1013889395,6.0,6,1
C1013889680,6.0,6,1
C1013890683,6.0,6,1
C1013900060,6.0,6,1
C1013901975,6.0,6,1
C1013903065,6.0,6,1
C1013905667,6.0,6,1
C1013911827,6.0,6,1
C1013917653,6.0,6,1
C1013918129,6.0,6,1
C1013925582,6.0,6,1
C1013925970,6.0,6,1
C1013928137,6.0,6,1
C1013933319,6.0,6,1
C1013942671,6.0,6,1
C1013950449,6.0,6,1
C1013955385,6.0,6,1
C1013955838,6.0,6,1
C1013958085,6.0,6,1
C1013963216,6.0,6,1
C1013966646,6.0,6,1
C1013967432,6.0,6,1
C1013972268,6.0,6,1
C10139735,6.0,6,1
C1013973993,6.0,6,1
C1013980969,6.0,6,1
C101398846,6.0,6,1
C101399755,6.0,6,1
C1013997979,6.0,6,1
C101399892,6.0,6,1
C1014004321,6.0,6,1
C1014005714,6.0,6,1
C1014009706,6.0,6,1
C1014011499,6.0,6,1
C1014012537,6.0,6,1
C1014012693,6.0,6,1
C1014012819,6.0,6,1
C1014014291,6.0,6,1
C101401580,6.0,6,1
C1014028766,6.0,6,1
C1014028782,6.0,6,1
C1014036386,6.0,6,1
C1014037414,6.0,6,1
C1014039812,6.0,6,1
C1014040235,6.0,6,1
C1014040683,6.0,6,1
C1014041286,6.0,6,1
C1014042946,6.0,6,1
C101404446,6.0,6,1
C1014045722,6.0,6,1
C1014046060,6.0,6,1
C1014046224,6.0,6,1
C1014047839,6.0,6,1
C101404792,6.0,6,1
C1014055525,6.0,6,1
C1014056954,6.0,6,1
C1014060844,6.0,6,1
C1014063211,6.0,6,1
C1014064194,6.0,6,1
C1014065212,6.0,6,1
C1014070672,6.0,6,1
C1014075872,6.0,6,1
C1014077284,6.0,6,1
C1014077904,6.0,6,1
C1014079061,6.0,6,1
C1014081809,6.0,6,1
C1014082018,6.0,6,1
C1014083243,6.0,6,1
C1014086200,6.0,6,1
C1014089844,6.0,6,1
C1014097399,6.0,6,1
C101410017,6.0,6,1
C1014103662,6.0,6,1
C1014103908,6.0,6,1
C1014112300,6.0,6,1
C1014116937,6.0,6,1
C1014122750,6.0,6,1
C1014133430,6.0,6,1
C1014135597,6.0,6,1
C1014135669,6.0,6,1
C1014136444,6.0,6,1
C101413829,6.0,6,1
C1014141231,6.0,6,1
C1014141232,6.0,6,1
C1014151599,6.0,6,1
C101416642,6.0,6,1
C1014173216,6.0,6,1
C1014176605,6.0,6,1
C1014186778,6.0,6,1
C1014191466,6.0,6,1
C1014197793,6.0,6,1
C1014197859,6.0,6,1
C1014202452,6.0,6,1
C1014203364,6.0,6,1
C1014218033,6.0,6,1
C1014225610,6.0,6,1
C1014231439,6.0,6,1
C1014234704,6.0,6,1
C1014236837,6.0,6,1
C1014240496,6.0,6,1
C1014247011,6.0,6,1
C1014247057,6.0,6,1
C1014250275,6.0,6,1
C1014250319,6.0,6,1
C1014250678,6.0,6,1
C1014253580,6.0,6,1
C1014266316,6.0,6,1
C1014266379,6.0,6,1
C1014266819,6.0,6,1
C1014269497,6.0,6,1
C1014270315,6.0,6,1
C1014280782,6.0,6,1
C1014287208,6.0,6,1
C1014295056,6.0,6,1
C1014298205,6.0,6,1
C1014310781,6.0,6,1
C1014311322,6.0,6,1
C1014317626,6.0,6,1
C1014318754,6.0,6,1
C1014319734,6.0,6,1
C1014333901,6.0,6,1
C101434310,6.0,6,1
C1014350427,6.0,6,1
C1014354935,6.0,6,1
C1014358459,6.0,6,1
C1014359092,6.0,6,1
C1014359761,6.0,6,1
C1014363277,6.0,6,1
C1014363337,6.0,6,1
C1014363451,6.0,6,1
C1014363572,6.0,6,1
C1014365160,6.0,6,1
C1014366004,6.0,6,1
C101437025,6.0,6,1
C1014371831,6.0,6,1
C1014372798,6.0,6,1
C1014374518,6.0,6,1
C1014377932,6.0,6,1
C1014378244,6.0,6,1
C1014378321,6.0,6,1
C1014384634,6.0,6,1
C1014386908,6.0,6,1
C101439618,6.0,6,1
C1014400650,6.0,6,1
C1014405562,6.0,6,1
C1014408364,6.0,6,1
C1014420906,6.0,6,1
C1014426258,6.0,6,1
C1014431235,6.0,6,1
C101443154,6.0,6,1
C1014432294,6.0,6,1
C1014434510,6.0,6,1
C1014439528,6.0,6,1
C1014440366,6.0,6,1
C1014446638,6.0,6,1
C1014447121,6.0,6,1
C1014448900,6.0,6,1
C1014449898,6.0,6,1
C1014450900,6.0,6,1
C1014451494,6.0,6,1
C1014452771,6.0,6,1
C1014453088,6.0,6,1
C1014468955,6.0,6,1
C101446919,6.0,6,1
C1014472399,6.0,6,1
C1014472642,6.0,6,1
C1014472850,6.0,6,1
C1014474505,6.0,6,1
C1014478405,6.0,6,1
C1014481243,6.0,6,1
C1014484059,6.0,6,1
C10144850,6.0,6,1
C1014488771,6.0,6,1
C1014491998,6.0,6,1
C1014503873,6.0,6,1
